Time;Channel 1;Channel 2
234,6;-15,97304464;-9,253155742
234,7;-16,22986817;-9,883829439
234,8;-16,47210395;-10,49975396
234,9;-16,69955459;-11,10045742
235;-16,9120571;-11,68550168
235,1;-17,10948241;-12,25448232
235,2;-17,2917349;-12,80702857
235,3;-17,45875179;-13,34280319
235,4;-17,61050251;-13,86150225
235,5;-17,74698807;-14,36285497
235,6;-17,86824034;-14,84662337
235,7;-17,97432129;-15,31260205
235,8;-18,06532226;-15,76061775
235,9;-18,14136317;-16,19052908
236;-18,2025917;-16,60222604
236,1;-18,24918247;-16,99562962
236,2;-18,28133627;-17,37069138
236,3;-18,29927916;-17,72739294
236,4;-18,30326168;-18,06574551
236,5;-18,29355798;-18,38578942
236,6;-18,27046503;-18,68759355
236,7;-18,23430173;-18,97125479
236,8;-18,18540808;-19,23689754
236,9;-18,12414433;-19,48467307
237;-18,05089013;-19,71475892
237,1;-17,96604364;-19,92735833
237,2;-17,87002066;-20,12269955
237,3;-17,76325379;-20,30103515
237,4;-17,64619148;-20,4626414
237,5;-17,51929715;-20,60781744
237,6;-17,38304828;-20,73688463
237,7;-17,23793543;-20,85018565
237,8;-17,0844613;-20,94808379
237,9;-16,92313977;-21,03096199
238;-16,75449482;-21,09922201
238,1;-16,57905956;-21,15328347
238,2;-16,39737516;-21,19358288
238,3;-16,20998973;-21,22057264
238,4;-16,01745722;-21,23471998
238,5;-15,82033629;-21,23650588
238,6;-15,6191891;-21,22642393
238,7;-15,41458011;-21,20497916
238,8;-15,20707487;-21,17268685
238,9;-14,99723869;-21,13007127
239;-14,78563538;-21,07766438
239,1;-14,57282593;-21,01600459
239,2;-14,35936713;-20,94563532
239,3;-14,14581022;-20,86710369
239,4;-13,93269948;-20,78095911
239,5;-13,72057084;-20,68775186
239,6;-13,50995041;-20,58803164
239,7;-13,30135307;-20,48234612
239,8;-13,09528102;-20,37123948
239,9;-12,89222231;-20,25525093
240;-12,6926494;-20,13491324
240,1;-12,49701771;-20,01075131
240,2;-12,30576422;-19,88328063
240,3;-12,11930603;-19,75300592
240,4;-11,93803897;-19,62041968
240,5;-11,76233627;-19,48600078
240,6;-11,59254724;-19,35021311
240,7;-11,42899594;-19,21350427
240,8;-11,27198005;-19,07630427
240,9;-11,12176963;-18,93902431
241;-10,97860605;-18,80205562
241,1;-10,84270098;-18,66576835
241,2;-10,71423542;-18,53051052
241,3;-10,59335889;-18,39660708
241,4;-10,48018861;-18,26435902
241,5;-10,37480891;-18,13404257
241,6;-10,27727065;-18,00590852
241,7;-10,18759083;-17,88018163
241,8;-10,10575226;-17,75706008
241,9;-10,0317034;-17,63671514
242;-9,965358363;-17,51929087
242,1;-9,906597003;-17,40490395
242,2;-9,855265172;-17,29364364
242,3;-9,811175128;-17,18557187
242,4;-9,774106092;-17,08072339
242,5;-9,743804948;-16,97910614
242,6;-9,719987105;-16,88070162
242,7;-9,702337506;-16,78546551
242,8;-9,690511793;-16,69332828
242,9;-9,684137609;-16,60419605
243;-9,682816063;-16,51795142
243,1;-9,686123312;-16,43445454
243,2;-9,693612289;-16,35354421
243,3;-9,70481455;-16,27503906
243,4;-9,719242242;-16,1987389
243,5;-9,736390177;-16,12442609
243,6;-9,755738005;-16,05186699
243,7;-9,776752486;-15,98081353
243,8;-9,798889833;-15,9110048
243,9;-9,821598133;-15,84216868
244;-9,84431982;-15,77402358
244,1;-9,86649419;-15,70628014
244,2;-9,88755996;-15,638643
244,3;-9,906957831;-15,57081258
244,4;-9,924133067;-15,50248687
244,5;-9,938538064;-15,43336317
244,6;-9,949634903;-15,3631399
244,7;-9,956897868;-15,29151833
244,8;-9,959815923;-15,21820427
244,9;-9,957895129;-15,14290979
245;-9,950660986;-15,0653548
245,1;-9,937660701;-14,98526865
245,2;-9,918465344;-14,90239161
245,3;-9,892671905;-14,81647632
245,4;-9,859905227;-14,72728908
245,5;-9,819819798;-14,63461118
245,6;-9,772101418;-14,53823998
245,7;-9,7164687;-14,43799003
245,8;-9,65267442;-14,333694
245,9;-9,580506694;-14,22520352
246;-9,499789983;-14,11238993
246,1;-9,410385915;-13,99514487
246,2;-9,312193917;-13,87338081
246,3;-9,205151659;-13,7470314
246,4;-9,089235301;-13,61605174
246,5;-8,964459542;-13,48041851
246,6;-8,830877478;-13,34013
246,7;-8,68858026;-13,195206
246,8;-8,537696563;-13,04568758
246,9;-8,378391865;-12,89163676
247;-8,210867537;-12,73313609
247,1;-8,035359751;-12,5702881
247,2;-7,852138224;-12,40321463
247,3;-7,661504779;-12,23205614
247,4;-7,463791762;-12,05697083
247,5;-7,259360301;-11,87813379
247,6;-7,048598435;-11,69573593
247,7;-6,831919112;-11,50998303
247,8;-6,609758071;-11,3210945
247,9;-6,382571632;-11,12930231
248;-6,15083438;-10,93484971
248,1;-5,915036784;-10,73799
248,2;-5,675682749;-10,53898521
248,3;-5,433287117;-10,33810477
248,4;-5,188373142;-10,13562425
248,5;-4,941469938;-9,931823906
248,6;-4,693109926;-9,726987433
248,7;-4,443826298;-9,521400573
248,8;-4,194150492;-9,315349815
248,9;-3,944609716;-9,109121085
249;-3,695724514;-8,902998474
249,1;-3,448006403;-8,697262999
249,2;-3,201955573;-8,492191392
249,3;-2,958058687;-8,28805495
249,4;-2,716786775;-8,085118425
249,5;-2,478593232;-7,883638968
249,6;-2,243911946;-7,683865135
249,7;-2,01315555;-7,486035962
249,8;-1,786713799;-7,290380091
249,9;-1,56495211;-7,097114977
250;-1,348210225;-6,906446157
250,1;-1,136801045;-6,718566596
250,2;-0,931009612;-6,533656099
250,3;-0,731092251;-6,351880805
250,4;-0,537275875;-6,173392749
250,5;-0,349757458;-5,998329497
250,6;-0,168703658;-5,826813864
250,7;0,005749385;-5,658953691
250,8;0,173496098;-5,494841702
250,9;0,334461371;-5,334555427
251;0,488600289;-5,178157191
251,1;0,635897724;-5,025694174
251,2;0,776367778;-4,877198531
251,3;0,91005308;-4,732687572
251,4;1,037023957;-4,592164008
251,5;1,157377473;-4,45561625
251,6;1,271236349;-4,323018755
251,7;1,378747779;-4,194332432
251,8;1,480082135;-4,069505084
251,9;1,575431592;-3,948471895
252;1,665008661;-3,831155958
252,1;1,74904466;-3,71746883
252,2;1,827788117;-3,607311128
252,3;1,901503121;-3,50057314
252,4;1,970467638;-3,397135472
252,5;2,034971796;-3,296869698
252,6;2,095316149;-3,19963904
252,7;2,151809943;-3,105299044
252,8;2,204769384;-3,013698267
252,9;2,254515916;-2,924678967
253;2,301374536;-2,838077788
253,1;2,345672133;-2,753726437
253,2;2,387735876;-2,671452359
253,3;2,427891655;-2,591079398
253,4;2,466462573;-2,512428437
253,5;2,503767517;-2,435318035
253,6;2,540119795;-2,359565031
253,7;2,575825855;-2,284985135
253,8;2,611184094;-2,211393493
253,9;2,646483746;-2,138605228
254;2,682003873;-2,066435958
254,1;2,718012443;-1,994702287
254,2;2,754765504;-1,923222271
254,3;2,792506456;-1,851815868
254,4;2,831465416;-1,780305346
254,5;2,871858685;-1,708515687
254,6;2,913888304;-1,63627495
254,7;2,957741712;-1,563414618
254,8;3,00359149;-1,489769924
254,9;3,051595199;-1,415180147
255;3,1018953;-1,339488897
255,1;3,154619156;-1,262544372
255,2;3,209879109;-1,184199607
255,3;3,267772632;-1,104312698
255,4;3,328382541;-1,022747016
255,5;3,391777277;-0,939371406
255,6;3,458011237;-0,854060369
255,7;3,527125167;-0,766694236
255,8;3,599146596;-0,677159326
255,9;3,674090309;-0,585348092
256;3,751958859;-0,491159264
256,1;3,832743104;-0,394497973
256,2;3,916422773;-0,295275874
256,3;4,002967033;-0,193411264
256,4;4,092335089;-0,088829181
256,5;4,184476769;0,01853849
256,6;4,27933312;0,128752923
256,7;4,376837004;0,241868265
256,8;4,476913669;0,357931548
256,9;4,579481318;0,476982612
257;4,684451651;0,599054025
257,1;4,791730387;0,724171009
257,2;4,90121775;0,852351373
257,3;5,012808939;0,98360544
257,4;5,126394554;1,117935987
257,5;5,241860994;1,255338186
257,6;5,359090818;1,395799547
257,7;5,477963074;1,539299872
257,8;5,598353588;1,685811208
257,9;5,720135212;1,835297811
258;5,843178049;1,987716115
258,1;5,967349624;2,143014707
258,2;6,092515039;2,301134313
258,3;6,218537087;2,462007794
258,4;6,345276342;2,625560154
258,5;6,472591227;2,791708557
258,6;6,600338057;2,96036237
258,7;6,728371067;3,131423208
258,8;6,856542422;3,304785002
258,9;6,984702223;3,480334091
259;7,112698498;3,657949322
259,1;7,240377201;3,837502177
259,2;7,367582199;4,018856923
259,3;7,494155281;4,201870784
259,4;7,61993617;4,386394138
259,5;7,744762551;4,57227074
259,6;7,86847012;4,75933797
259,7;7,990892655;4,947427114
259,8;8,111862115;5,136363666
259,9;8,231208766;5,325967662
260;8,348761342;5,516054043
260,1;8,464347247;5,706433045
260,2;8,577792787;5,896910619
260,3;8,688923455;6,087288884
260,4;8,797564248;6,277366598
260,5;8,903540035;6,466939666
260,6;9,006675965;6,655801665
260,7;9,106797912;6,843744393
260,8;9,203732973;7,03055844
260,9;9,297309994;7,216033777
261;9,387360147;7,399960359
261,1;9,473717533;7,582128742
261,2;9,556219828;7,762330717
261,3;9,63470896;7,940359938
261,4;9,709031807;8,116012573
261,5;9,77904093;8,28908794
261,6;9,844595308;8,459389149
261,7;9,905561097;8,626723734
261,8;9,961812394;8,790904275
261,9;10,01323199;8,951749004
262;10,05971215;9,109082396
262,1;10,10115532;9,262735738
262,2;10,13747489;9,412547674
262,3;10,16859589;9,558364719
262,4;10,19445566;9,700041744
262,5;10,21500447;9,837442424
262,6;10,23020613;9,970439645
262,7;10,24003851;10,09891587
262,8;10,24449401;10,22276346
262,9;10,24357998;10,34188495
263;10,23731904;10,45619327
263,1;10,22574938;10,5656119
263,2;10,20892487;10,670075
263,3;10,18691525;10,76952749
263,4;10,15980602;10,863925
263,5;10,12769843;10,95323386
263,6;10,09070927;11,03743095
263,7;10,04897053;11,11650352
263,8;10,00262905;11,19044899
263,9;9,951845993;11,25927458
264;9,89679625;11,32299701
264,1;9,837667735;11,38164206
264,2;9,774660578;11,43524409
264,3;9,707986231;11,48384555
264,4;9,637866475;11,52749638
264,5;9,564532341;11,5662534
264,6;9,488222948;11,60017968
264,7;9,409184271;11,62934381
264,8;9,327667832;11,6538192
264,9;9,243929341;11,67368334
265;9,158227281;11,68901699
265,1;9,070821455;11,69990346
265,2;8,981971499;11,70642779
265,3;8,891935379;11,70867596
265,4;8,800967867;11,70673412
265,5;8,709319024;11,70068784
265,6;8,617232689;11,69062133
265,7;8,524944988;11,67661674
265,8;8,432682876;11,65875347
265,9;8,340662721;11,63710752
266;8,249088939;11,6117509
266,1;8,158152696;11,58275104
266,2;8,068030677;11,55017036
266,3;7,978883938;11,51406578
266,4;7,890856848;11,47448836
266,5;7,80407613;11,43148301
266,6;7,718650007;11,38508829
266,7;7,634667466;11,3353362
266,8;7,552197643;11,28225214
266,9;7,471289329;11,22585492
267;7,391970616;11,16615685
267,1;7,314248676;11,10316387
267,2;7,238109676;11,03687588
267,3;7,163518842;10,967287
267,4;7,090420658;10,89438599
267,5;7,018739219;10,81815677
267,6;6,94837872;10,73857898
267,7;6,8792241;10,65562859
267,8;6,811141816;10,56927862
267,9;6,74398077;10,47949992
268;6,677573357;10,38626197
268,1;6,61173665;10,28953381
268,2;6,546273705;10,18928493
268,3;6,480974981;10,08548627
268,4;6,415619868;9,978111201
268,5;6,349978314;9,867136596
268,6;6,283812541;9,752543863
268,7;6,216878832;9,634320024
268,8;6,148929397;9,512458783
268,9;6,079714277;9,386961598
269;6,0089833;9,257838728
269,1;5,936488057;9,125110271
269,2;5,861983892;8,988807156
269,3;5,7852319;8,848972105
269,4;5,706000901;8,705660545
269,5;5,624069394;8,558941457
269,6;5,539227465;8,408898165
269,7;5,45127864;8,255629054
269,8;5,36004167;8,099248194
269,9;5,265352231;7,939885894
270;5,167064528;7,777689147
270,1;5,065052795;7,61282198
270,2;4,959212678;7,445465703
270,3;4,849462486;7,275819045
270,4;4,735744312;7,104098175
270,5;4,618025;6,930536614
270,6;4,49629696;6,755385021
270,7;4,370578831;6,578910869
270,8;4,240915962;6,401397989
270,9;4,107380742;6,22314601
271;3,970072746;6,044469669
271,1;3,829118712;5,865698016
271,2;3,684672352;5,6871735
271,3;3,536913978;5,509250959
271,4;3,38604997;5,332296493
271,5;3,232312072;5,156686254
271,6;3,075956526;4,982805137
271,7;2,917263052;4,811045391
271,8;2,756533679;4,641805157
271,9;2,594091439;4,475486936
272;2,430278918;4,312496
272,1;2,265456696;4,153238754
272,2;2,100001668;3,998121061
272,3;1,934305262;3,847546528
272,4;1,768771564;3,701914781
272,5;1,603815371;3,561619727
272,6;1,439860175;3,427047812
272,7;1,277336088;3,298576298
272,8;1,116677743;3,176571555
272,9;0,95832215;3,061387386
273;0,80270656;2,953363396
273,1;0,650266308;2,852823403
273,2;0,501432691;2,760073921
273,3;0,356630854;2,675402696
273,4;0,216277735;2,599077337
273,5;0,080780047;2,531344016
273,6;-0,049467661;2,472426269
273,7;-0,174084872;2,422523899
273,8;-0,292706877;2,381811979
273,9;-0,404986456;2,350439969
274;-0,51059545;2,328530943
274,1;-0,609226216;2,316180944
274,2;-0,700592966;2,313458446
274,3;-0,784432968;2,320403954
274,4;-0,860507619;2,337029715
274,5;-0,928603375;2,363319563
274,6;-0,988532544;2,399228882
274,7;-1,040133931;2,444684692
274,8;-1,083273341;2,499585855
274,9;-1,117843944;2,563803392
275;-1,143766493;2,63718092
275,1;-1,160989404;2,719535186
275,2;-1,16948871;2,810656707
275,3;-1,169267871;2,910310507
275,4;-1,160357469;3,018236939
275,5;-1,142814785;3,134152592
275,6;-1,11672326;3,25775127
275,7;-1,082191863;3,388705039
275,8;-1,039354359;3,526665331
275,9;-0,988368499;3,671264096
276;-0,929415131;3,822114999
276,1;-0,862697252;3,978814653
276,2;-0,788438996;4,140943872
276,3;-0,706884583;4,308068952
276,4;-0,61829723;4,479742952
276,5;-0,522958038;4,655506988
276,6;-0,421164864;4,834891521
276,7;-0,313231185;5,017417629
276,8;-0,199484965;5,202598271
276,9;-0,080267537;5,389939524
277;0,044067506;5,5789418
277,1;0,173155385;5,769101024
277,2;0,306621186;5,959909791
277,3;0,444080868;6,150858473
277,4;0,585142227;6,341436297
277,5;0,729405819;6,531132372
277,6;0,876465829;6,719436682
277,7;1,025910886;6,905841034
277,8;1,177324824;7,089839956
277,9;1,330287397;7,27093156
278;1,484374922;7,448618361
278,1;1,639160887;7,622408051
278,2;1,794216484;7,79181424
278,3;1,949111112;7,95635715
278,4;2,103412811;8,115564283
278,5;2,256688661;8,268971046
278,6;2,408505144;8,416121359
278,7;2,558428459;8,556568225
278,8;2,706024822;8,689874285
278,9;2,850860733;8,815612354
279;2,992503231;8,93336594
279,1;3,130520139;9,042729753
279,2;3,264480311;9,143310208
279,3;3,393953872;9,234725924
279,4;3,518512487;9,316608218
279,5;3,637729637;9,388601614
279,6;3,751180933;9,45036435
279,7;3,858444458;9,501568898
279,8;3,959101162;9,541902504
279,9;4,052735293;9,571067731
280;4,138934893;9,58878303
280,1;4,217292348;9,594783325
280,2;4,287405004;9,588820614
280,3;4,348875849;9,570664598
280,4;4,401314274;9,540103319
280,5;4,444336902;9,496943827
280,6;4,477568493;9,441012857
280,7;4,500642933;9,372157525
280,8;4,513204287;9,290246037
280,9;4,514907938;9,195168405
281;4,505421787;9,086837169
281,1;4,48442753;8,965188121
281,2;4,451621989;8,830181024
281,3;4,406718511;8,681800324
281,4;4,349448412;8,520055841
281,5;4,279562466;8,344983447
281,6;4,196832426;8,156645709
281,7;4,10105258;7,955132499
281,8;3,992041315;7,740561563
281,9;3,869642688;7,513079045
282;3,733728;7,272859946
282,1;3,58419735;7,020108537
282,2;3,420981165;6,755058691
282,3;3,244041692;6,477974148
282,4;3,053374439;6,189148705
282,5;2,849009565;5,88890631
282,6;2,631013188;5,577601079
282,7;2,399488619;5,255617216
282,8;2,154577499;4,923368833
282,9;1,896460837;4,581299679
283;1,625359934;4,229882759
283,1;1,34153718;3,869619853
283,2;1,045296722;3,501040926
283,3;0,736984995;3,124703434
283,4;0,416991095;2,741191523
283,5;0,085747006;2,351115113
283,6;-0,256272338;1,955108887
283,7;-0,608549165;1,553831162
283,8;-0,970523142;1,14796267
283,9;-1,341591824;0,738205221
284;-1,721111298;0,325280286
284,1;-2,108396983;-0,09007253
284,2;-2,502724628;-0,50709709
284,3;-2,903331474;-0,925022419
284,4;-3,309417604;-1,343064475
284,5;-3,720147454;-1,76042799
284,6;-4,134651501;-2,176308376
284,7;-4,552028111;-2,589893692
284,8;-4,971345545;-3,00036666
284,9;-5,391644116;-3,406906719
285;-5,81193848;-3,808692122
285,1;-6,231220071;-4,20490205
285,2;-6,648459652;-4,594718749
285,3;-7,062609982;-4,977329678
285,4;-7,472608588;-5,351929653
285,5;-7,877380632;-5,717722988
285,6;-8,275841852;-6,073925621
285,7;-8,666901582;-6,419767215
285,8;-9,049465828;-6,754493229
285,9;-9,422440385;-7,077366954
286;-9,784733997;-7,387671501
286,1;-10,13526153;-7,684711736
286,2;-10,47294719;-7,967816168
286,3;-10,79672766;-8,236338759
286,4;-11,10555532;-8,489660679
286,5;-11,3984014;-8,727191975
286,6;-11,67425906;-8,948373173
286,7;-11,9321465;-9,152676785
286,8;-12,17110992;-9,339608738
286,9;-12,39022649;-9,508709712
287;-12,58860722;-9,659556387
287,1;-12,76539969;-9,791762588
287,2;-12,91979074;-9,904980346
287,3;-13,05100906;-9,998900852
287,4;-13,15832759;-10,07325531
287,5;-13,24106586;-10,12781571
287,6;-13,2985922;-10,16239545
287,7;-13,33032576;-10,17684994
287,8;-13,33573842;-10,171077
287,9;-13,31435655;-10,14501729
288;-13,26576264;-10,0986545
288,1;-13,1895967;-10,03201555
288,2;-13,08555758;-9,945170641
288,3;-12,95340405;-9,838233231
288,4;-12,7929558;-9,711359916
288,5;-12,60409417;-9,56475021
288,6;-12,38676282;-9,398646244
288,7;-12,14096812;-9,213332375
288,8;-11,86677949;-9,009134714
288,9;-11,56432944;-8,786420566
289;-11,23381361;-8,545597792
289,1;-10,87549047;-8,287114094
289,2;-10,489681;-8,011456219
289,3;-10,07676815;-7,719149097
289,4;-9,63719612;-7,410754901
289,5;-9,171469596;-7,086872043
289,6;-8,680152735;-6,748134107
289,7;-8,163868069;-6,395208715
289,8;-7,623295274;-6,028796337
289,9;-7,059169798;-5,649629038
290;-6,472281377;-5,258469175
290,1;-5,863472431;-4,85610803
290,2;-5,233636353;-4,443364406
290,3;-4,583715692;-4,021083156
290,4;-3,914700238;-3,59013368
290,5;-3,227625016;-3,151408365
290,6;-2,523568198;-2,70582099
290,7;-1,803648924;-2,254305084
290,8;-1,069025059;-1,797812248
290,9;-0,320890876;-1,337310429
291;0,439525334;-0,87378217
291,1;1,210963698;-0,408222812
291,2;1,992135261;0,05836133
291,3;2,781724531;0,524954825
291,4;3,578392067;0,990535017
291,5;4,380777101;1,454073937
291,6;5,187500205;1,91454025
291,7;5,997165968;2,370901213
291,8;6,808365715;2,822124666
291,9;7,619680228;3,267181034
292;8,42968249;3,705045346
292,1;9,236940428;4,134699262
292,2;10,04001967;4,555133115
292,3;10,83748627;4,965347944
292,4;11,62790946;5,364357538
292,5;12,40986438;5,75119047
292,6;13,18193476;6,124892123
292,7;13,94271562;6,484526704
292,8;14,69081595;6,829179242
292,9;15,42486129;7,157957556
293;16,1434964;7,469994199
293,1;16,84538774;7,764448375
293,2;17,52922607;8,040507804
293,3;18,19372885;8,297390554
293,4;18,83764276;8,534346821
293,5;19,45974599;8,750660648
293,6;20,05885064;8,9456516
293,7;20,63380496;9,118676354
293,8;21,18349556;9,269130232
293,9;21,70684961;9,396448657
294;22,20283686;9,500108519
294,1;22,67047173;9,579629468
294,2;23,10881522;9,634575106
294,3;23,5169768;9,664554094
294,4;23,89411624;9,669221156
294,5;24,23944531;9,648277977
294,6;24,55222945;9,601474005
294,7;24,83178933;9,528607134
294,8;25,07750232;9,429524284
294,9;25,2888039;9,304121864
295;25,46518898;9,15234612
295,1;25,60621304;8,974193373
295,2;25,71149335;8,769710133
295,3;25,78070992;8,5389931
295,4;25,81360643;8,282189053
295,5;25,80999107;7,999494614
295,6;25,76973723;7,691155911
295,7;25,69278416;7,357468123
295,8;25,57913742;6,998774922
295,9;25,42886929;6,615467809
296;25,24211907;6,207985351
296,1;25,01909326;5,77681232
296,2;24,76006556;5,322478742
296,3;24,46537688;4,845558852
296,4;24,13543505;4,346669971
296,5;23,7707146;3,826471295
296,6;23,37175623;3,285662611
296,7;22,93916628;2,724982939
296,8;22,47361599;2,145209103
296,9;21,97584064;1,547154237
297;21,44663858;0,931666218
297,1;20,88687002;0,299626048
297,2;20,29745582;-0,348053831
297,3;19,67937601;-1,010431279
297,4;19,03366818;-1,686536254
297,5;18,3614258;-2,375372655
297,6;17,66379628;-3,075920229
297,7;16,94197893;-3,787136511
297,8;16,1972228;-4,507958825
297,9;15,43082433;-5,237306315
298;14,64412484;-5,974082033
298,1;13,83850793;-6,717175052
298,2;13,01539669;-7,465462626
298,3;12,17625081;-8,21781238
298,4;11,32256354;-8,973084532
298,5;10,45585849;-9,730134144
298,6;9,577686418;-10,4878134
298,7;8,68962176;-11,24497388
298,8;7,793259164;-12,00046893
